Just	Just	av-j	Just	just	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
save	save	vvi	save	save	0
himself	himself	px31	himself	himself	0
by	by	p-acp	by	by	0
swimming	swimming	vvg	swimming	swim	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
tide	tide	n1	tide	tide	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
its	its	po31	its	its	0
very	very	av	very	very	0
highest	highest	js	highest	high	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
moment	moment	n1	moment	moment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
tragedy	tragedy	n1	tragedy	tragedy	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
could	could	vmd	could	can	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
?	?	?	?	?	1
"	"	"	"	"	0
Good	Good	j	Good	good	0
heavens	heavens	n2	heavens	heaven	0
!	!	!	!	!	0
"	"	"	"	"	1
I	I	pns11	I	I	0
only	only	av-j	only	only	0
quote	quote	vvb	quote	quote	0
this	this	d	this	this	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
trivial	trivial	j	trivial	trivial	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
observation	observation	n1	observation	observation	0
and	and	cc	and	and	0
inference	inference	n1	inference	inference	0
.	.	.	.	.	1
"	"	"	"	"	0
Then	Then	av	Then	then	0
perhaps	perhaps	av	perhaps	perhaps	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
kindly	kindly	av-j	kindly	kind	0
explain	explain	vvi	explain	explain	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
found	found	vvd	found	find	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
?	?	?	?	?	0
"	"	"	"	"	1
I	I	pns11	I	I	0
put	put	vvd	put	put	0
my	my	po11	my	my	0
pistol	pistol	n1	pistol	pistol	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wagon-driver	wagon-driver	n1	wagon-driver	wagon-driver	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
this	this	d	this	this	0
very	very	j	very	very	0
man	man	n1	man	man	0
McCarthy	McCarthy	np1	McCarthy	McCarthy	0
.	.	.	.	.	1
Holmes	Holmes	np1	Holmes	Holmes	0
unlocked	unlocked	vvn	unlocked	unlock	0
his	his	po31	his	his	0
strong-box	strong-box	n1	strong-box	strong-box	0
and	and	cc	and	and	0
held	held	vvd	held	hold	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
blue	blue	j-jn	blue	blue	0
carbuncle	carbuncle	n1	carbuncle	carbuncle	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shone	shone	vvd	shone	shine	0
out	out	av	out	out	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
star	star	n1	star	star	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
cold	cold	j-jn	cold	cold	0
,	,	,	,	,	0
brilliant	brilliant	j	brilliant	brilliant	0
,	,	,	,	,	0
many-pointed	many-pointed	j	many-pointed	many-pointed	0
radiance	radiance	n1	radiance	radiance	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
talk	talk	vvi	talk	talk	0
in	in	p-acp	in	in	0
safety	safety	n1	safety	safety	0
.	.	.	.	.	0
'	'	'	'	'	1
Mary	Mary	np1	Mary	Mary	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
rush	rush	vvi	rush	rush	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
room	room	n1	room	room	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
sight	sight	n1	sight	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
coronet	coronet	n1	coronet	coronet	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Arthur's	Arthur's	npg1	Arthur's	Arthur	0
face	face	n1	face	face	0
,	,	,	,	,	0
she	she	pns31	she	she	0
read	read	vvd	read	read	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
story	story	n1	story	story	0
and	and	cc	and	and	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
scream	scream	n1	scream	scream	0
,	,	,	,	,	0
fell	fell	vvd	fell	fall	0
down	down	a-acp	down	down	0
senseless	senseless	j	senseless	senseless	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
.	.	.	.	.	1
"	"	"	"	"	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
I	I	pns11	I	I	0
think	think	vvb	think	think	0
,	,	,	,	,	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
likely	likely	j	likely	likely	0
that	that	cst	that	that	0
Henry	Henry	np1	Henry	Henry	0
Baker	Baker	np1	Baker	Baker	0
is	is	vbz	is	be	0
an	an	dt	an	a	0
absolutely	absolutely	av-j	absolutely	absolute	0
innocent	innocent	j-jn	innocent	innocent	0
man	man	n1	man	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
idea	idea	n1	idea	idea	0
that	that	cst	that	that	0
the	the	dt	the	the	0
bird	bird	n1	bird	bird	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
carrying	carrying	vvg	carrying	carry	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
considerably	considerably	av-j	considerably	considerable	0
more	more	av-dc	more	more	0
value	value	n1	value	value	0
than	than	cs	than	than	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
solid	solid	j	solid	solid	0
gold	gold	n1	gold	gold	0
.	.	.	.	.	1
Through	Through	p-acp	Through	through	0
the	the	dt	the	the	0
gloom	gloom	n1	gloom	gloom	0
one	one	pi	one	one	0
could	could	vmd	could	can	0
dimly	dimly	av-j	dimly	dim	0
catch	catch	vvi	catch	catch	0
a	a	dt	a	a	0
glimpse	glimpse	n1	glimpse	glimpse	0
of	of	pp-f	of	of	0
bodies	bodies	n2	bodies	body	0
lying	lying	vvg	lying	lay	0
in	in	p-acp	in	in	0
strange	strange	j	strange	strange	0
fantastic	fantastic	j	fantastic	fantastic	0
poses	poses	vvz	poses	pose	0
,	,	,	,	,	0
bowed	bowed	vvn	bowed	bow	0
shoulders	shoulders	n2	shoulders	shoulder	0
,	,	,	,	,	0
bent	bent	vvn	bent	bend	0
knees	knees	n2	knees	knee	0
,	,	,	,	,	0
heads	heads	n2	heads	head	0
thrown	thrown	vvn	thrown	throw	0
back	back	av	back	back	0
,	,	,	,	,	0
and	and	cc	and	and	0
chins	chins	n2	chins	chin	0
pointing	pointing	vvg	pointing	point	0
upward	upward	av-j	upward	upward	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
a	a	dt	a	a	0
dark	dark	j	dark	dark	0
,	,	,	,	,	0
lack-lustre	lack-lustre	j	lacklustre	lacklustre	0
eye	eye	n1	eye	eye	0
turned	turned	vvn	turned	turn	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
newcomer	newcomer	n1	newcomer	newcomer	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
chestnut	chestnut	n1	chestnut	chestnut	0
.	.	.	.	.	0
"	"	"	"	"	1
I	I	pns11	I	I	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
compelled	compelled	vvn	compelled	compel	0
to	to	pc-acp	to	to	0
stop	stop	vvi	stop	stop	0
the	the	dt	the	the	0
night	night	n1	night	night	0
.	.	.	.	.	0
'	'	'	'	'	1
By	By	p-acp	By	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
bird	bird	n1	bird	bird	0
,	,	,	,	,	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
compelled	compelled	vvn	compelled	compel	0
to	to	pc-acp	to	to	0
eat	eat	vvi	eat	eat	0
it	it	pn31	it	it	0
.	.	.	.	.	1
"	"	"	"	"	0
she	she	pns31	she	she	0
asked	asked	vvd	asked	ask	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
think	think	vvb	think	think	0
,	,	,	,	,	0
Watson	Watson	np1	Watson	Watson	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbb	are	be	0
now	now	av	now	now	0
standing	standing	vvg	standing	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
absolute	absolute	j	absolute	absolute	0
fools	fools	n2	fools	fool	0
in	in	p-acp	in	in	0
Europe	Europe	np1	Europe	Europe	0
.	.	.	.	.	1
"	"	"	"	"	0
'	'	'	'	'	0
You	You	pn22	You	you	0
shall	shall	vmb	shall	shall	0
leave	leave	vvi	leave	leave	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
police	police	n1	police	police	0
!	!	!	!	!	0
'	'	'	'	'	1
We	We	pns12	We	we	0
had	had	vhd	had	have	0
hardly	hardly	av	hardly	hardly	0
reached	reached	vvn	reached	reach	0
the	the	dt	the	the	0
hall	hall	n1	hall	hall	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
heard	heard	vvd	heard	hear	0
the	the	dt	the	the	0
baying	baying	n-vvg	baying	bay	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
hound	hound	n1	hound	hound	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
a	a	dt	a	a	0
scream	scream	n1	scream	scream	0
of	of	pp-f	of	of	0
agony	agony	n1	agony	agony	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
horrible	horrible	j	horrible	horrible	0
worrying	worrying	vvg	worrying	worry	0
sound	sound	n1	sound	sound	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
dreadful	dreadful	j	dreadful	dreadful	0
to	to	pc-acp	to	to	0
listen	listen	vvi	listen	listen	0
to	to	p-acp	to	to	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
considerable	considerable	j	considerable	considerable	0
sum	sum	n1	sum	sum	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
position	position	n1	position	position	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
serious	serious	j	serious	serious	0
difference	difference	n1	difference	difference	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
glanced	glanced	vvd	glanced	glance	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
books	books	n2	books	book	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
table	table	n1	table	table	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
spite	spite	n1	spite	spite	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
ignorance	ignorance	n1	ignorance	ignorance	0
of	of	pp-f	of	of	0
German	German	jp	German	German	0
I	I	pns11	I	I	0
could	could	vmd	could	can	0
see	see	vvi	see	see	0
that	that	d	that	that	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
treatises	treatises	n2	treatises	treatise	0
on	on	p-acp	on	on	0
science	science	n1	science	science	0
,	,	,	,	,	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
being	being	vbg	being	be	0
volumes	volumes	n2	volumes	volume	0
of	of	pp-f	of	of	0
poetry	poetry	n1	poetry	poetry	0
.	.	.	.	.	1
"	"	"	"	"	0
Yes	Yes	uh	Yes	yes	0
.	.	.	.	.	1
"	"	"	"	"	0
said	said	vvd	said	say	0
I	I	pns11	I	I	0
.	.	.	.	.	0
"	"	"	"	"	0
No	No	uh-x	No	no	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
,	,	,	,	,	0
Dr.	Dr.	n1	Dr.	dr.	0
Becher	Becher	np1	Becher	Becher	0
is	is	vbz	is	be	0
an	an	dt	an	a	0
Englishman	Englishman	np1	Englishman	Englishman	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
isn't	isn't	vbzx	isn't	be	0
a	a	dt	a	a	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
parish	parish	n1	parish	parish	0
who	who	r-crq	who	who	0
has	has	vhz	has	have	0
a	a	dt	a	a	0
better-lined	better-lined	j	better-lined	better-lined	0
waistcoat	waistcoat	n1	waistcoat	waistcoat	0
.	.	.	.	.	1
To-morrow	To-morrow	av-an	Tomorrow	tomorrow	0
I	I	pns11	I	I	0
shall	shall	vmb	shall	shall	0
set	set	vvi	set	set	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
case	case	n1	case	case	0
.	.	.	.	.	0
"	"	"	"	"	1
Twice	Twice	av	Twice	twice	0
she	she	pns31	she	she	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
waylaid	waylaid	vvn	waylaid	waylay	0
.	.	.	.	.	0
she	she	pns31	she	she	0
whispered	whispered	vvd	whispered	whisper	0
,	,	,	,	,	0
'	'	'	'	'	0
get	get	vvb	get	get	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
here	here	av	here	here	0
before	before	c-acp	before	before	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
too	too	av	too	too	0
late	late	j	late	late	0
!	!	!	!	!	0
'	'	'	'	'	1
"	"	"	"	"	0
So	So	av	So	so	0
much	much	av-d	much	much	0
so	so	av	so	so	0
,	,	,	,	,	0
"	"	"	"	"	0
I	I	pns11	I	I	0
remarked	remarked	vvn	remarked	remark	0
,	,	,	,	,	0
"	"	"	"	"	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
last	last	ord	last	last	0
six	six	crd	six	six	0
cases	cases	n2	cases	case	0
which	which	r-crq	which	which	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
added	added	vvn	added	add	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
notes	notes	n2	notes	note	0
,	,	,	,	,	0
three	three	crd	three	three	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
entirely	entirely	av-j	entirely	entire	0
free	free	j	free	free	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
legal	legal	j	legal	legal	0
crime	crime	n1	crime	crime	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
'	'	'	'	'	0
The	The	pn22	Thee	you	0
other	other	n-jn	other	other	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
three	three	crd	three	three	0
pound	pound	n1	pound	pound	0
heavier	heavier	jc	heavier	heavy	0
,	,	,	,	,	0
'	'	'	'	'	0
said	said	vvd	said	say	0
she	she	pns31	she	she	0
,	,	,	,	,	0
'	'	'	'	'	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
fattened	fattened	vvn	fattened	fatten	0
it	it	pn31	it	it	0
expressly	expressly	av-j	expressly	express	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
.	.	.	.	.	0
'	'	'	'	'	1
"	"	"	"	"	0
'	'	'	'	'	0
But	But	cc-acp	But	but	0
,	,	,	,	,	0
madam	madam	n1	madam	madam	0
,	,	,	,	,	0
'	'	'	'	'	0
said	said	vvd	said	say	0
I	I	pns11	I	I	0
,	,	,	,	,	0
'	'	'	'	'	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
done	done	vdn	done	do	0
what	what	r-crq	what	what	0
I	I	pns11	I	I	0
came	came	vvd	came	come	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
You	You	pn22	You	you	0
may	may	vmb	may	may	0
walk	walk	vvi	walk	walk	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
cab	cab	n1	cab	cab	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	I	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
presently	presently	av-j	presently	present	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
Yes	Yes	uh	Yes	yes	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
twisted	twisted	vvn	twisted	twist	0
.	.	.	.	.	0
"	"	"	"	"	1
During	During	p-acp	During	during	0
two	two	crd	two	two	0
years	years	n2	years	year	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
three	three	crd	three	three	0
consultations	consultations	n2	consultations	consultation	0
and	and	cc	and	and	0
one	one	crd	one	one	0
small	small	j	small	small	0
job	job	n1	job	job	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
is	is	vbz	is	be	0
absolutely	absolutely	av-j	absolutely	absolute	0
all	all	d	all	all	0
that	that	cst	that	that	0
my	my	po11	my	my	0
profession	profession	n1	profession	profession	0
has	has	vhz	has	have	0
brought	brought	vvn	brought	bring	0
me	me	pno11	me	I	0
.	.	.	.	.	1
We	We	pns12	We	we	0
must	must	vmb	must	must	0
come	come	vvi	come	come	0
back	back	av	back	back	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
course	course	n1	course	course	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
recall	recall	vvi	recall	recall	0
the	the	dt	the	the	0
snake	snake	n1	snake	snake	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
light	light	n1	light	light	0
revealed	revealed	vvd	revealed	reveal	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
victim	victim	n1	victim	victim	0
.	.	.	.	.	1
"	"	"	"	"	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
simplicity	simplicity	n1	simplicity	simplicity	0
itself	itself	px31	itself	itself	0
,	,	,	,	,	0
"	"	"	"	"	0
said	said	vvd	said	say	0
he	he	pns31	he	he	0
;	;	;	;	;	0
"	"	"	"	"	0
my	my	po11	my	my	0
eyes	eyes	n2	eyes	eye	0
tell	tell	vvb	tell	tell	0
me	me	pno11	me	I	0
that	that	cst	that	that	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
inside	inside	n1-an	inside	inside	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
left	left	j	left	left	0
shoe	shoe	n1	shoe	shoe	0
,	,	,	,	,	0
just	just	av-j	just	just	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
firelight	firelight	n1	firelight	firelight	0
strikes	strikes	vvz	strikes	strike	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
leather	leather	n1	leather	leather	0
is	is	vbz	is	be	0
scored	scored	vvn	scored	score	0
by	by	p-acp	by	by	0
six	six	crd	six	six	0
almost	almost	av	almost	almost	0
parallel	parallel	n1	parallel	parallel	0
cuts	cuts	vvz	cuts	cut	0
.	.	.	.	.	1
"	"	"	"	"	0
'	'	'	'	'	0
Yes	Yes	uh	Yes	yes	0
.	.	.	.	.	0
'	'	'	'	'	1
"	"	"	"	"	0
I	I	pns11	I	I	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
a	a	dt	a	a	0
probable	probable	j	probable	probable	0
one	one	pi	one	one	0
.	.	.	.	.	1
He	He	pns31	He	he	0
had	had	vhd	had	have	0
ceased	ceased	vvn	ceased	cease	0
to	to	pc-acp	to	to	0
strike	strike	vvi	strike	strike	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
gazing	gazing	vvg	gazing	gaze	0
up	up	a-acp	up	up	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
ventilator	ventilator	n1	ventilator	ventilator	0
when	when	c-crq	when	when	0
suddenly	suddenly	av-j	suddenly	sudden	0
there	there	a-acp	there	there	0
broke	broke	vvd	broke	break	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
silence	silence	n1	silence	silence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
night	night	n1	night	night	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
horrible	horrible	j	horrible	horrible	0
cry	cry	n1	cry	cry	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
ever	ever	av	ever	ever	0
listened	listened	vvn	listened	listen	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
left	left	vvn	left	leave	0
,	,	,	,	,	0
you	you	pn22	you	you	0
rifled	rifled	vvn	rifled	rifle	0
the	the	dt	the	the	0
jewel-case	jewel-case	n1	jewel-case	jewel-case	0
,	,	,	,	,	0
raised	raised	vvd	raised	raise	0
the	the	dt	the	the	0
alarm	alarm	n1	alarm	alarm	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
this	this	d	this	this	0
unfortunate	unfortunate	j	unfortunate	unfortunate	0
man	man	n1	man	man	0
arrested	arrested	vvn	arrested	arrest	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
he	he	pns31	he	he	0
followed	followed	vvd	followed	follow	0
a	a	dt	a	a	0
pathway	pathway	n1	pathway	pathway	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
wood	wood	n1	wood	wood	0
until	until	c-acp	until	until	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
highroad	highroad	n1	highroad	highroad	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
all	all	d	all	all	0
traces	traces	n2	traces	trace	0
were	were	vbdr	were	be	0
lost	lost	vvn	lost	lose	0
.	.	.	.	.	1
"	"	"	"	"	0
In	In	p-acp	In	in	0
mining	mining	vvg	mining	mine	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
can	can	vmb	can	can	0
hardly	hardly	av	hardly	hardly	0
explain	explain	vvi	explain	explain	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
how	how	c-crq	how	how	0
interested	interested	vvn	interested	interest	0
I	I	pns11	I	I	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
'	'	'	'	'	0
Breckinridge	Breckinridge	np1	Breckinridge	Breckinridge	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Covent	Covent	np1	Covent	Covent	0
Garden	Garden	np1	Garden	Garden	0
.	.	.	.	.	0
'	'	'	'	'	1
K.	K.	np1	K.	K.	0
K.	K.	np1	K.	K.	0
'	'	'	'	'	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	av	then	then	0
'	'	'	'	'	0
Put	Put	vvb	Put	put	0
the	the	dt	the	the	0
papers	papers	n2	papers	paper	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
sundial	sundial	j	sundial	sundial	0
.	.	.	.	.	0
'	'	'	'	'	0
"	"	"	"	"	1
"	"	"	"	"	0
On	On	p-acp	On	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
"	"	"	"	"	0
said	said	vvd	said	say	0
Holmes	Holmes	np1	Holmes	Holmes	0
quietly	quietly	av-jn	quietly	quiet	0
;	;	;	;	;	0
"	"	"	"	"	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
every	every	d	every	every	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
that	that	cst	that	that	0
I	I	pns11	I	I	0
will	will	vmb	will	will	0
succeed	succeed	vvi	succeed	succeed	0
in	in	p-acp	in	in	0
discovering	discovering	vvg	discovering	discover	0
Mr.	Mr.	n1	Mr.	Mr.	0
Hosmer	Hosmer	np1	Hosmer	Hosmer	0
Angel	Angel	np1	Angel	Angel	0
.	.	.	.	.	0
"	"	"	"	"	1
Here	Here	av	Here	here	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
read	read	vvi	read	read	0
for	for	p-acp	for	for	0
yourself	yourself	px21	yourself	yourself	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
Well	Well	uh-av	Well	well	0
,	,	,	,	,	0
some	some	d	some	some	0
hundreds	hundreds	crd	hundreds	hundred	0
of	of	pp-f	of	of	0
times	times	n2	times	time	0
.	.	.	.	.	0
"	"	"	"	"	1
The	The	dt	The	the	0
bridge	bridge	n1	bridge	bridge	0
,	,	,	,	,	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
was	was	vbds	was	be	0
too	too	av	too	too	0
crowded	crowded	vvn	crowded	crowd	0
,	,	,	,	,	0
even	even	av-j	even	even	0
on	on	p-acp	on	on	0
such	such	d	such	such	0
a	a	dt	a	a	0
night	night	n1	night	night	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
